site.id,date,sst_jpl
NB,2025-06-17,16.399
NB,2025-06-18,16.982
NB,2025-06-19,16.902
NB,2025-06-20,16.871
NB,2025-06-21,16.956
NB,2025-06-22,17.548
NB,2025-06-23,17.916
