site.id,date,sst_jpl
NB,2024-07-23,18.279
NB,2024-07-24,17.937
NB,2024-07-25,18.601
NB,2024-07-26,18.727
NB,2024-07-27,18.427
NB,2024-07-28,18.317
NB,2024-07-29,18.541
