site.id,date,sst_jpl
NB,2025-06-03,12.245
NB,2025-06-04,12.255
NB,2025-06-05,12.206
NB,2025-06-06,12.441
NB,2025-06-07,13.665
NB,2025-06-08,13.601
NB,2025-06-09,13.603
