site.id,date,sst_jpl
NB,2024-10-15,14.153
NB,2024-10-16,13.303
NB,2024-10-17,13.134
NB,2024-10-18,13.227
NB,2024-10-19,13.173
NB,2024-10-20,13.459
NB,2024-10-21,13.338
