site.id,date,sst_jpl
NB,2025-09-16,16.967
NB,2025-09-17,17.7
NB,2025-09-18,17.869
NB,2025-09-19,17.915
NB,2025-09-20,17.679
NB,2025-09-21,17.463
NB,2025-09-22,17.272
