site.id,date,sst_jpl
NB,2025-08-19,20.345
NB,2025-08-20,18.433
NB,2025-08-21,18.161
NB,2025-08-22,18.155
NB,2025-08-23,18.22
NB,2025-08-24,18.283
NB,2025-08-25,20.601
