site.id,date,sst_jpl
NB,2025-02-18,3.452
NB,2025-02-19,3.398
NB,2025-02-20,3.1
NB,2025-02-21,2.84
NB,2025-02-22,2.806
NB,2025-02-23,2.935
NB,2025-02-24,3.234
