site.id,date,sst_jpl
NB,2024-12-24,7.249
NB,2024-12-25,6.939
NB,2024-12-26,6.585
NB,2024-12-27,6.459
NB,2024-12-28,6.756
NB,2024-12-29,7.129
NB,2024-12-30,6.936
