site.id,date,sst_jpl
NB,2024-10-22,13.507
NB,2024-10-23,13.775
NB,2024-10-24,13.664
NB,2024-10-25,13.336
NB,2024-10-26,13.164
NB,2024-10-27,12.55
NB,2024-10-28,11.927
