site_id,time,temp
AQ,2026-03-05T01:00:00.000000,2.580001354
AQ,2026-03-05T02:00:00.000000,2.592456341
AQ,2026-03-05T03:00:00.000000,2.603540182
AQ,2026-03-05T04:00:00.000000,2.60836482
AQ,2026-03-05T05:00:00.000000,2.608799219
AQ,2026-03-05T06:00:00.000000,2.604910851
AQ,2026-03-05T07:00:00.000000,2.596515179
AQ,2026-03-05T08:00:00.000000,2.588510752
AQ,2026-03-05T09:00:00.000000,2.581066608
AQ,2026-03-05T10:00:00.000000,2.573765039
AQ,2026-03-05T11:00:00.000000,2.57168746
AQ,2026-03-05T12:00:00.000000,2.576726913
AQ,2026-03-05T13:00:00.000000,2.588403463
AQ,2026-03-05T14:00:00.000000,2.598321915
AQ,2026-03-05T15:00:00.000000,2.602292061
AQ,2026-03-05T16:00:00.000000,2.607313633
AQ,2026-03-05T17:00:00.000000,2.607426405
AQ,2026-03-05T18:00:00.000000,2.603817463
AQ,2026-03-05T19:00:00.000000,2.5972054
AQ,2026-03-05T20:00:00.000000,2.588786364
AQ,2026-03-05T21:00:00.000000,2.578452587
AQ,2026-03-05T22:00:00.000000,2.564287424
AQ,2026-03-05T23:00:00.000000,2.554484844
AQ,2026-03-06T00:00:00.000000,2.553979635
AQ,2026-03-06T01:00:00.000000,2.555809259
AQ,2026-03-06T02:00:00.000000,2.549829006
AQ,2026-03-06T03:00:00.000000,2.536487341
AQ,2026-03-06T04:00:00.000000,2.498869419
AQ,2026-03-06T05:00:00.000000,2.485825062
AQ,2026-03-06T06:00:00.000000,2.471242905
AQ,2026-03-06T07:00:00.000000,2.466767788
AQ,2026-03-06T08:00:00.000000,2.454790592
AQ,2026-03-06T09:00:00.000000,2.43478179
AQ,2026-03-06T10:00:00.000000,2.41572094
AQ,2026-03-06T11:00:00.000000,2.400595665
AQ,2026-03-06T12:00:00.000000,2.396082401
AQ,2026-03-06T13:00:00.000000,2.39869523
AQ,2026-03-06T14:00:00.000000,2.404367924
AQ,2026-03-06T15:00:00.000000,2.411409616
AQ,2026-03-06T16:00:00.000000,2.418619871
AQ,2026-03-06T17:00:00.000000,2.424944162
AQ,2026-03-06T18:00:00.000000,2.428547859
AQ,2026-03-06T19:00:00.000000,2.425833702
AQ,2026-03-06T20:00:00.000000,2.422062635
AQ,2026-03-06T21:00:00.000000,2.420921564
AQ,2026-03-06T22:00:00.000000,2.417149544
AQ,2026-03-06T23:00:00.000000,2.409245968
AQ,2026-03-07T00:00:00.000000,2.403747082
AQ,2026-03-07T01:00:00.000000,2.402084589
AQ,2026-03-07T02:00:00.000000,2.406610489
AQ,2026-03-07T03:00:00.000000,2.41932869
AQ,2026-03-07T04:00:00.000000,2.423611641
AQ,2026-03-07T05:00:00.000000,2.426886797
AQ,2026-03-07T06:00:00.000000,2.430065632
AQ,2026-03-07T07:00:00.000000,2.43146801
AQ,2026-03-07T08:00:00.000000,2.433321714
AQ,2026-03-07T09:00:00.000000,2.43850708
AQ,2026-03-07T10:00:00.000000,2.439734221
AQ,2026-03-07T11:00:00.000000,2.434392214
AQ,2026-03-07T12:00:00.000000,2.430570364
AQ,2026-03-07T13:00:00.000000,2.431817055
AQ,2026-03-07T14:00:00.000000,2.44302702
AQ,2026-03-07T15:00:00.000000,2.464474201
AQ,2026-03-07T16:00:00.000000,2.485641479
AQ,2026-03-07T17:00:00.000000,2.501143932
AQ,2026-03-07T18:00:00.000000,2.510043144
AQ,2026-03-07T19:00:00.000000,2.514938831
AQ,2026-03-07T20:00:00.000000,2.514949083
AQ,2026-03-07T21:00:00.000000,2.508758068
AQ,2026-03-07T22:00:00.000000,2.501149416
AQ,2026-03-07T23:00:00.000000,2.482706785
AQ,2026-03-08T00:00:00.000000,2.470060825
AQ,2026-03-08T01:00:00.000000,2.471820831
AQ,2026-03-08T02:00:00.000000,2.490611076
AQ,2026-03-08T03:00:00.000000,2.519881248
AQ,2026-03-08T04:00:00.000000,2.536139727
AQ,2026-03-08T05:00:00.000000,2.545606852
AQ,2026-03-08T06:00:00.000000,2.552434444
AQ,2026-03-08T07:00:00.000000,2.555605173
AQ,2026-03-08T08:00:00.000000,2.555284023
AQ,2026-03-08T09:00:00.000000,2.547857046
AQ,2026-03-08T10:00:00.000000,2.531564236
AQ,2026-03-08T11:00:00.000000,2.514757395
AQ,2026-03-08T12:00:00.000000,2.500116587
AQ,2026-03-08T13:00:00.000000,2.495696306
AQ,2026-03-08T14:00:00.000000,2.505481005
AQ,2026-03-08T15:00:00.000000,2.524540424
AQ,2026-03-08T16:00:00.000000,2.536733866
AQ,2026-03-08T17:00:00.000000,2.541956186
AQ,2026-03-08T18:00:00.000000,2.544662237
AQ,2026-03-08T19:00:00.000000,2.545328379
AQ,2026-03-08T20:00:00.000000,2.544268131
AQ,2026-03-08T21:00:00.000000,2.538510799
AQ,2026-03-08T22:00:00.000000,2.528464317
AQ,2026-03-08T23:00:00.000000,2.517666578
AQ,2026-03-09T00:00:00.000000,2.508847237
AQ,2026-03-09T01:00:00.000000,2.505958796
AQ,2026-03-09T02:00:00.000000,2.510437727
AQ,2026-03-09T03:00:00.000000,2.522267342
AQ,2026-03-09T04:00:00.000000,2.533242702
AQ,2026-03-09T05:00:00.000000,2.538609266
AQ,2026-03-09T06:00:00.000000,2.542609453
AQ,2026-03-09T07:00:00.000000,2.545174599
AQ,2026-03-09T08:00:00.000000,2.545709133
AQ,2026-03-09T09:00:00.000000,2.545450449
AQ,2026-03-09T10:00:00.000000,2.541404963
AQ,2026-03-09T11:00:00.000000,2.534519434
AQ,2026-03-09T12:00:00.000000,2.52665329
AQ,2026-03-09T13:00:00.000000,2.521921396
AQ,2026-03-09T14:00:00.000000,2.524692774
AQ,2026-03-09T15:00:00.000000,2.535089731
AQ,2026-03-09T16:00:00.000000,2.547713041
AQ,2026-03-09T17:00:00.000000,2.555826664
AQ,2026-03-09T18:00:00.000000,2.561294556
AQ,2026-03-09T19:00:00.000000,2.565342903
AQ,2026-03-09T20:00:00.000000,2.568016529
AQ,2026-03-09T21:00:00.000000,2.569366932
AQ,2026-03-09T22:00:00.000000,2.569155693
AQ,2026-03-09T23:00:00.000000,2.567632914
AQ,2026-03-10T00:00:00.000000,2.564565897
AQ,2026-03-10T01:00:00.000000,2.561783552
AQ,2026-03-10T02:00:00.000000,2.562479019
AQ,2026-03-10T03:00:00.000000,2.566922188
AQ,2026-03-10T04:00:00.000000,2.574058294
AQ,2026-03-10T05:00:00.000000,2.579099417
AQ,2026-03-10T06:00:00.000000,2.581613064
AQ,2026-03-10T07:00:00.000000,2.583244801
AQ,2026-03-10T08:00:00.000000,2.583986759
AQ,2026-03-10T09:00:00.000000,2.584242582
AQ,2026-03-10T10:00:00.000000,2.583771229
AQ,2026-03-10T11:00:00.000000,2.581956387
AQ,2026-03-10T12:00:00.000000,2.578993082
AQ,2026-03-10T13:00:00.000000,2.576205969
AQ,2026-03-10T14:00:00.000000,2.575351954
AQ,2026-03-10T15:00:00.000000,2.576977491
AQ,2026-03-10T16:00:00.000000,2.581208944
AQ,2026-03-10T17:00:00.000000,2.585916042
AQ,2026-03-10T18:00:00.000000,2.58968544
AQ,2026-03-10T19:00:00.000000,2.59239316
AQ,2026-03-10T20:00:00.000000,2.594265938
AQ,2026-03-10T21:00:00.000000,2.595316887
AQ,2026-03-10T22:00:00.000000,2.595689774
AQ,2026-03-10T23:00:00.000000,2.595658779
AQ,2026-03-11T00:00:00.000000,2.59527874
CB,2026-03-03T00:00:00.000000,2.81034112
CB,2026-03-03T01:00:00.000000,2.793596029
CB,2026-03-03T02:00:00.000000,2.790938139
CB,2026-03-03T03:00:00.000000,2.783801079
CB,2026-03-03T04:00:00.000000,2.777924538
CB,2026-03-03T05:00:00.000000,2.765854359
CB,2026-03-03T06:00:00.000000,2.764516354
CB,2026-03-03T07:00:00.000000,2.754695177
CB,2026-03-03T08:00:00.000000,2.74911952
CB,2026-03-03T09:00:00.000000,2.705343962
CB,2026-03-03T10:00:00.000000,2.694341421
CB,2026-03-03T11:00:00.000000,2.668360472
CB,2026-03-03T12:00:00.000000,2.643902302
CB,2026-03-03T13:00:00.000000,2.65229249
CB,2026-03-03T14:00:00.000000,2.67554903
CB,2026-03-03T15:00:00.000000,2.729793787
CB,2026-03-03T16:00:00.000000,2.827111006
CB,2026-03-03T17:00:00.000000,2.948105574
CB,2026-03-03T18:00:00.000000,3.028203726
CB,2026-03-03T19:00:00.000000,3.069642782
CB,2026-03-03T20:00:00.000000,3.081936359
CB,2026-03-03T21:00:00.000000,2.822136164
CB,2026-03-03T22:00:00.000000,2.65407753
CB,2026-03-03T23:00:00.000000,2.993494511
CB,2026-03-04T00:00:00.000000,3.251426697
CB,2026-03-04T01:00:00.000000,3.326441288
CB,2026-03-04T02:00:00.000000,3.408788681
CB,2026-03-04T03:00:00.000000,3.485764742
CB,2026-03-04T04:00:00.000000,3.520195484
CB,2026-03-04T05:00:00.000000,3.527809381
CB,2026-03-04T06:00:00.000000,3.529709339
CB,2026-03-04T07:00:00.000000,3.534657717
CB,2026-03-04T08:00:00.000000,3.536903143
CB,2026-03-04T09:00:00.000000,3.499998331
CB,2026-03-04T10:00:00.000000,3.414254665
CB,2026-03-04T11:00:00.000000,3.40951252
CB,2026-03-04T12:00:00.000000,3.374478579
CB,2026-03-04T13:00:00.000000,3.351774931
CB,2026-03-04T14:00:00.000000,3.36177969
CB,2026-03-04T15:00:00.000000,3.364538908
CB,2026-03-04T16:00:00.000000,3.360643387
CB,2026-03-04T17:00:00.000000,3.35153842
CB,2026-03-04T18:00:00.000000,3.323750019
CB,2026-03-04T19:00:00.000000,3.262710333
CB,2026-03-04T20:00:00.000000,3.187000513
CB,2026-03-04T21:00:00.000000,3.102960587
CB,2026-03-04T22:00:00.000000,3.037539482
CB,2026-03-04T23:00:00.000000,3.03064537
CB,2026-03-05T00:00:00.000000,3.022338629
CB,2026-03-05T01:00:00.000000,2.975261927
CB,2026-03-05T02:00:00.000000,2.980189085
CB,2026-03-05T03:00:00.000000,3.01744318
CB,2026-03-05T04:00:00.000000,3.039717436
CB,2026-03-05T05:00:00.000000,3.039701462
CB,2026-03-05T06:00:00.000000,3.034425974
CB,2026-03-05T07:00:00.000000,3.01851511
CB,2026-03-05T08:00:00.000000,2.990460634
CB,2026-03-05T09:00:00.000000,2.965395927
CB,2026-03-05T10:00:00.000000,2.907925367
CB,2026-03-05T11:00:00.000000,2.909385681
CB,2026-03-05T12:00:00.000000,2.978661776
CB,2026-03-05T13:00:00.000000,3.031141758
CB,2026-03-05T14:00:00.000000,3.081480026
CB,2026-03-05T15:00:00.000000,3.12531662
CB,2026-03-05T16:00:00.000000,3.13172698
CB,2026-03-05T17:00:00.000000,3.125029325
CB,2026-03-05T18:00:00.000000,3.118609428
CB,2026-03-05T19:00:00.000000,3.100715876
CB,2026-03-05T20:00:00.000000,3.075994253
CB,2026-03-05T21:00:00.000000,3.039126396
CB,2026-03-05T22:00:00.000000,2.949742794
CB,2026-03-05T23:00:00.000000,2.892822027
CB,2026-03-06T00:00:00.000000,2.9175632
CB,2026-03-06T01:00:00.000000,2.955022097
CB,2026-03-06T02:00:00.000000,3.012174845
CB,2026-03-06T03:00:00.000000,3.038556337
CB,2026-03-06T04:00:00.000000,3.051205158
CB,2026-03-06T05:00:00.000000,3.093333244
CB,2026-03-06T06:00:00.000000,3.118103504
CB,2026-03-06T07:00:00.000000,3.12733531
CB,2026-03-06T08:00:00.000000,3.118045807
CB,2026-03-06T09:00:00.000000,3.103627682
CB,2026-03-06T10:00:00.000000,2.985007286
CB,2026-03-06T11:00:00.000000,2.859645367
CB,2026-03-06T12:00:00.000000,2.713926077
CB,2026-03-06T13:00:00.000000,2.683050394
CB,2026-03-06T14:00:00.000000,2.79144454
CB,2026-03-06T15:00:00.000000,2.878876925
CB,2026-03-06T16:00:00.000000,2.944177628
CB,2026-03-06T17:00:00.000000,2.970670938
CB,2026-03-06T18:00:00.000000,2.970036983
CB,2026-03-06T19:00:00.000000,2.957149982
CB,2026-03-06T20:00:00.000000,2.933803797
CB,2026-03-06T21:00:00.000000,2.898371696
CB,2026-03-06T22:00:00.000000,2.840941906
CB,2026-03-06T23:00:00.000000,2.767105579
CB,2026-03-07T00:00:00.000000,2.73916173
CB,2026-03-07T01:00:00.000000,2.749078035
CB,2026-03-07T02:00:00.000000,2.774377584
CB,2026-03-07T03:00:00.000000,2.843022585
CB,2026-03-07T04:00:00.000000,2.898070097
CB,2026-03-07T05:00:00.000000,2.925360203
CB,2026-03-07T06:00:00.000000,2.923844576
CB,2026-03-07T07:00:00.000000,2.90604353
CB,2026-03-07T08:00:00.000000,2.880944729
CB,2026-03-07T09:00:00.000000,2.846818447
CB,2026-03-07T10:00:00.000000,2.813836813
CB,2026-03-07T11:00:00.000000,2.779703856
CB,2026-03-07T12:00:00.000000,2.747908354
CB,2026-03-07T13:00:00.000000,2.732622147
CB,2026-03-07T14:00:00.000000,2.726471424
CB,2026-03-07T15:00:00.000000,2.787251472
CB,2026-03-07T16:00:00.000000,2.854907513
CB,2026-03-07T17:00:00.000000,2.903885126
CB,2026-03-07T18:00:00.000000,2.940250874
CB,2026-03-07T19:00:00.000000,2.983019114
CB,2026-03-07T20:00:00.000000,3.023578644
CB,2026-03-07T21:00:00.000000,3.03892374
CB,2026-03-07T22:00:00.000000,3.034759521
CB,2026-03-07T23:00:00.000000,2.859945059
CB,2026-03-08T00:00:00.000000,2.729638577
CB,2026-03-08T01:00:00.000000,2.809674501
CB,2026-03-08T02:00:00.000000,3.144886971
CB,2026-03-08T03:00:00.000000,3.275369883
CB,2026-03-08T04:00:00.000000,3.291639328
CB,2026-03-08T05:00:00.000000,3.299498081
CB,2026-03-08T06:00:00.000000,3.306009054
CB,2026-03-08T07:00:00.000000,3.318884611
CB,2026-03-08T08:00:00.000000,3.340390444
CB,2026-03-08T09:00:00.000000,3.359449387
CB,2026-03-08T10:00:00.000000,3.372042418
CB,2026-03-08T11:00:00.000000,3.379470587
CB,2026-03-08T12:00:00.000000,3.380938053
CB,2026-03-08T13:00:00.000000,3.373851061
CB,2026-03-08T14:00:00.000000,3.374384642
CB,2026-03-08T15:00:00.000000,3.368892193
CB,2026-03-08T16:00:00.000000,3.360283375
CB,2026-03-08T17:00:00.000000,3.358906746
CB,2026-03-08T18:00:00.000000,3.357311726
CB,2026-03-08T19:00:00.000000,3.351992607
CB,2026-03-08T20:00:00.000000,3.34548974
CB,2026-03-08T21:00:00.000000,3.335032225
CB,2026-03-08T22:00:00.000000,3.317453861
CB,2026-03-08T23:00:00.000000,3.302306414
CB,2026-03-09T00:00:00.000000,3.28545928
CB,2026-03-09T01:00:00.000000,3.279410362
CB,2026-03-09T02:00:00.000000,3.296467304
CB,2026-03-09T03:00:00.000000,3.32636714
CB,2026-03-09T04:00:00.000000,3.347086668
CB,2026-03-09T05:00:00.000000,3.357135057
CB,2026-03-09T06:00:00.000000,3.358779669
CB,2026-03-09T07:00:00.000000,3.356994867
CB,2026-03-09T08:00:00.000000,3.355523348
CB,2026-03-09T09:00:00.000000,3.352688074
CB,2026-03-09T10:00:00.000000,3.342752218
CB,2026-03-09T11:00:00.000000,3.327931404
CB,2026-03-09T12:00:00.000000,3.303264141
CB,2026-03-09T13:00:00.000000,3.278855324
CB,2026-03-09T14:00:00.000000,3.282019615
CB,2026-03-09T15:00:00.000000,3.314139843
CB,2026-03-09T16:00:00.000000,3.342358351
CB,2026-03-09T17:00:00.000000,3.368435621
CB,2026-03-09T18:00:00.000000,3.393443584
CB,2026-03-09T19:00:00.000000,3.415496349
CB,2026-03-09T20:00:00.000000,3.440129519
CB,2026-03-09T21:00:00.000000,3.464599133
CB,2026-03-09T22:00:00.000000,3.483177423
CB,2026-03-09T23:00:00.000000,3.496465921
CB,2026-03-10T00:00:00.000000,3.505682707
CB,2026-03-10T01:00:00.000000,3.512425184
CB,2026-03-10T02:00:00.000000,3.524379492
CB,2026-03-10T03:00:00.000000,3.533668995
CB,2026-03-10T04:00:00.000000,3.532343626
CB,2026-03-10T05:00:00.000000,3.532687187
CB,2026-03-10T06:00:00.000000,3.535791397
CB,2026-03-10T07:00:00.000000,3.537590742
CB,2026-03-10T08:00:00.000000,3.538125753
CB,2026-03-10T09:00:00.000000,3.53739357
CB,2026-03-10T10:00:00.000000,3.536239147
CB,2026-03-10T11:00:00.000000,3.534673214
CB,2026-03-10T12:00:00.000000,3.530914068
CB,2026-03-10T13:00:00.000000,3.522708654
CB,2026-03-10T14:00:00.000000,3.51264286
CB,2026-03-10T15:00:00.000000,3.509156942
CB,2026-03-10T16:00:00.000000,3.513001204
CB,2026-03-10T17:00:00.000000,3.518774509
CB,2026-03-10T18:00:00.000000,3.519036055
CB,2026-03-10T19:00:00.000000,3.511572123
CB,2026-03-10T20:00:00.000000,3.483645439
CB,2026-03-10T21:00:00.000000,3.453755617
CB,2026-03-10T22:00:00.000000,3.429041147
CB,2026-03-10T23:00:00.000000,3.406965494
CB,2026-03-11T00:00:00.000000,3.389307499
CI,2026-03-03T00:00:00.000000,1.947809339
CI,2026-03-03T01:00:00.000000,2.021147728
CI,2026-03-03T02:00:00.000000,2.042776108
CI,2026-03-03T03:00:00.000000,2.041582823
CI,2026-03-03T04:00:00.000000,2.034734249
CI,2026-03-03T05:00:00.000000,2.011645794
CI,2026-03-03T06:00:00.000000,1.950797915
CI,2026-03-03T07:00:00.000000,1.889963746
CI,2026-03-03T08:00:00.000000,1.825027823
CI,2026-03-03T09:00:00.000000,1.774102092
CI,2026-03-03T10:00:00.000000,1.729150653
CI,2026-03-03T11:00:00.000000,1.746197581
CI,2026-03-03T12:00:00.000000,1.840667367
CI,2026-03-03T13:00:00.000000,1.925446868
CI,2026-03-03T14:00:00.000000,1.993165016
CI,2026-03-03T15:00:00.000000,2.022140026
CI,2026-03-03T16:00:00.000000,2.029911518
CI,2026-03-03T17:00:00.000000,2.019723892
CI,2026-03-03T18:00:00.000000,1.955877542
CI,2026-03-03T19:00:00.000000,1.895452738
CI,2026-03-03T20:00:00.000000,1.844148993
CI,2026-03-03T21:00:00.000000,1.799078465
CI,2026-03-03T22:00:00.000000,1.758064866
CI,2026-03-03T23:00:00.000000,1.736682773
CI,2026-03-04T00:00:00.000000,1.769531965
CI,2026-03-04T01:00:00.000000,1.878228903
CI,2026-03-04T02:00:00.000000,1.994152784
CI,2026-03-04T03:00:00.000000,2.033960581
CI,2026-03-04T04:00:00.000000,2.044752598
CI,2026-03-04T05:00:00.000000,2.03786397
CI,2026-03-04T06:00:00.000000,1.9838866
CI,2026-03-04T07:00:00.000000,1.904219508
CI,2026-03-04T08:00:00.000000,1.84498775
CI,2026-03-04T09:00:00.000000,1.766083717
CI,2026-03-04T10:00:00.000000,1.705658436
CI,2026-03-04T11:00:00.000000,1.624873638
CI,2026-03-04T12:00:00.000000,1.740101814
CI,2026-03-04T13:00:00.000000,1.849694848
CI,2026-03-04T14:00:00.000000,1.963975191
CI,2026-03-04T15:00:00.000000,2.036293745
CI,2026-03-04T16:00:00.000000,2.068714142
CI,2026-03-04T17:00:00.000000,2.080110788
CI,2026-03-04T18:00:00.000000,2.06871295
CI,2026-03-04T19:00:00.000000,1.97608602
CI,2026-03-04T20:00:00.000000,1.920814157
CI,2026-03-04T21:00:00.000000,1.862130642
CI,2026-03-04T22:00:00.000000,1.816548467
CI,2026-03-04T23:00:00.000000,1.780355215
CI,2026-03-05T00:00:00.000000,1.817361116
CI,2026-03-05T01:00:00.000000,1.879875898
CI,2026-03-05T02:00:00.000000,1.99767673
CI,2026-03-05T03:00:00.000000,2.084583282
CI,2026-03-05T04:00:00.000000,2.117285013
CI,2026-03-05T05:00:00.000000,2.124428034
CI,2026-03-05T06:00:00.000000,2.113066673
CI,2026-03-05T07:00:00.000000,2.049291849
CI,2026-03-05T08:00:00.000000,1.975402474
CI,2026-03-05T09:00:00.000000,1.912261844
CI,2026-03-05T10:00:00.000000,1.875572562
CI,2026-03-05T11:00:00.000000,1.837602019
CI,2026-03-05T12:00:00.000000,1.811662674
CI,2026-03-05T13:00:00.000000,1.880640507
CI,2026-03-05T14:00:00.000000,1.969738364
CI,2026-03-05T15:00:00.000000,2.064985991
CI,2026-03-05T16:00:00.000000,2.101196051
CI,2026-03-05T17:00:00.000000,2.114192009
CI,2026-03-05T18:00:00.000000,2.113283157
CI,2026-03-05T19:00:00.000000,2.067368269
CI,2026-03-05T20:00:00.000000,1.99846983
CI,2026-03-05T21:00:00.000000,1.951040983
CI,2026-03-05T22:00:00.000000,1.908359528
CI,2026-03-05T23:00:00.000000,1.868686557
CI,2026-03-06T00:00:00.000000,1.804627657
CI,2026-03-06T01:00:00.000000,1.896075845
CI,2026-03-06T02:00:00.000000,1.970605969
CI,2026-03-06T03:00:00.000000,2.068296194
CI,2026-03-06T04:00:00.000000,2.113790512
CI,2026-03-06T05:00:00.000000,2.130773067
CI,2026-03-06T06:00:00.000000,2.130553007
CI,2026-03-06T07:00:00.000000,2.121017694
CI,2026-03-06T08:00:00.000000,2.02563858
CI,2026-03-06T09:00:00.000000,1.951031685
CI,2026-03-06T10:00:00.000000,1.910360575
CI,2026-03-06T11:00:00.000000,1.850874066
CI,2026-03-06T12:00:00.000000,1.815908074
CI,2026-03-06T13:00:00.000000,1.807117224
CI,2026-03-06T14:00:00.000000,1.925412059
CI,2026-03-06T15:00:00.000000,2.009096861
CI,2026-03-06T16:00:00.000000,2.114277601
CI,2026-03-06T17:00:00.000000,2.163395882
CI,2026-03-06T18:00:00.000000,2.17296505
CI,2026-03-06T19:00:00.000000,2.164990187
CI,2026-03-06T20:00:00.000000,2.044712782
CI,2026-03-06T21:00:00.000000,1.967178345
CI,2026-03-06T22:00:00.000000,1.919208884
CI,2026-03-06T23:00:00.000000,1.893123269
CI,2026-03-07T00:00:00.000000,1.858241796
CI,2026-03-07T01:00:00.000000,1.870903134
CI,2026-03-07T02:00:00.000000,1.953014493
CI,2026-03-07T03:00:00.000000,2.036951542
CI,2026-03-07T04:00:00.000000,2.150110722
CI,2026-03-07T05:00:00.000000,2.196194649
CI,2026-03-07T06:00:00.000000,2.206169367
CI,2026-03-07T07:00:00.000000,2.200582743
CI,2026-03-07T08:00:00.000000,2.130700588
CI,2026-03-07T09:00:00.000000,2.048153639
CI,2026-03-07T10:00:00.000000,1.974637151
CI,2026-03-07T11:00:00.000000,1.933256507
CI,2026-03-07T12:00:00.000000,1.89381659
CI,2026-03-07T13:00:00.000000,1.873970985
CI,2026-03-07T14:00:00.000000,1.930868745
CI,2026-03-07T15:00:00.000000,2.009249926
CI,2026-03-07T16:00:00.000000,2.108366489
CI,2026-03-07T17:00:00.000000,2.180882931
CI,2026-03-07T18:00:00.000000,2.21996212
CI,2026-03-07T19:00:00.000000,2.237784147
CI,2026-03-07T20:00:00.000000,2.225939035
CI,2026-03-07T21:00:00.000000,2.124606133
CI,2026-03-07T22:00:00.000000,2.050717115
CI,2026-03-07T23:00:00.000000,1.996782184
CI,2026-03-08T00:00:00.000000,1.963582754
CI,2026-03-08T01:00:00.000000,1.931314707
CI,2026-03-08T02:00:00.000000,1.980508924
CI,2026-03-08T03:00:00.000000,2.075367451
CI,2026-03-08T04:00:00.000000,2.15866065
CI,2026-03-08T05:00:00.000000,2.204724789
CI,2026-03-08T06:00:00.000000,2.22034502
CI,2026-03-08T07:00:00.000000,2.22411108
CI,2026-03-08T08:00:00.000000,2.215421677
CI,2026-03-08T09:00:00.000000,2.140406609
CI,2026-03-08T10:00:00.000000,2.084168911
CI,2026-03-08T11:00:00.000000,2.029496431
CI,2026-03-08T12:00:00.000000,1.989338756
CI,2026-03-08T13:00:00.000000,1.945551276
CI,2026-03-08T14:00:00.000000,1.938907504
CI,2026-03-08T15:00:00.000000,2.040706635
CI,2026-03-08T16:00:00.000000,2.116922379
CI,2026-03-08T17:00:00.000000,2.170197248
CI,2026-03-08T18:00:00.000000,2.200317144
CI,2026-03-08T19:00:00.000000,2.221468925
CI,2026-03-08T20:00:00.000000,2.22860074
CI,2026-03-08T21:00:00.000000,2.201443195
CI,2026-03-08T22:00:00.000000,2.124057531
CI,2026-03-08T23:00:00.000000,2.079493046
CI,2026-03-09T00:00:00.000000,2.043491364
CI,2026-03-09T01:00:00.000000,2.013840914
CI,2026-03-09T02:00:00.000000,2.009574652
CI,2026-03-09T03:00:00.000000,2.091632843
CI,2026-03-09T04:00:00.000000,2.154507399
CI,2026-03-09T05:00:00.000000,2.200436592
CI,2026-03-09T06:00:00.000000,2.226510763
CI,2026-03-09T07:00:00.000000,2.242555141
CI,2026-03-09T08:00:00.000000,2.245074749
CI,2026-03-09T09:00:00.000000,2.225275993
CI,2026-03-09T10:00:00.000000,2.149015188
CI,2026-03-09T11:00:00.000000,2.104600191
CI,2026-03-09T12:00:00.000000,2.067592859
CI,2026-03-09T13:00:00.000000,2.043519974
CI,2026-03-09T14:00:00.000000,2.027475119
CI,2026-03-09T15:00:00.000000,2.082355976
CI,2026-03-09T16:00:00.000000,2.150608301
CI,2026-03-09T17:00:00.000000,2.205142975
CI,2026-03-09T18:00:00.000000,2.257221699
CI,2026-03-09T19:00:00.000000,2.307848454
CI,2026-03-09T20:00:00.000000,2.340712786
